Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	4	9.090909090909092	0.06871318077249196	205506_AT, 229292_AT, 228912_AT, 205476_AT, 207300_S_AT	41	395	16650	4.112380364309972	1.0	0.41073124553012585	69.57159783978639
GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	3	6.8181818181818175	0.06871619553429806	229292_AT, 204450_X_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	179	16650	6.8061043738929	1.0	0.4092804303643167	69.57324411599492
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	5	11.363636363636363	0.0689078001630369	205506_AT, 228912_AT, 210929_S_AT, 231310_AT, 244276_AT, 207300_S_AT, 204551_S_AT	41	648	16650	3.133468834688347	1.0	0.4087216432379325	69.67770237190086
GOTERM_BP_FAT	GO:0045923~positive regulation of fatty acid metabolic process	2	4.545454545454546	0.0696754499468684	205892_S_AT, 204450_X_AT, 231693_AT, 217073_X_AT	41	30	16650	27.073170731707318	1.0	0.4108453066018035	70.09283484136675
GOTERM_BP_FAT	GO:0040011~locomotion	8	18.181818181818183	0.06969207192508457	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 204450_X_AT, 205476_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 217073_X_AT, 204351_AT	41	1530	16650	2.1233859397417505	1.0	0.4094774115022938	70.10176435007787
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	8	18.181818181818183	0.07408441638060975	205892_S_AT, 205216_S_AT, 230914_AT, 211154_AT, 211155_S_AT, 243243_AT, 231310_AT, 244276_AT, 206651_S_AT, 231693_AT, 209220_AT	41	1552	16650	2.093286396781494	1.0	0.4280303066075074	72.37552619455573
GOTERM_BP_FAT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	2	4.545454545454546	0.07414829205369984	204450_X_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	32	16650	25.38109756097561	1.0	0.4268483848000648	72.40735994354498
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	4	9.090909090909092	0.07459287074153634	205506_AT, 229292_AT, 228912_AT, 205476_AT, 207300_S_AT	41	409	16650	3.971614288270022	1.0	0.427371220595565	72.6279712864253
GOTERM_BP_FAT	GO:1901135~carbohydrate derivative metabolic process	7	15.909090909090908	0.07535204245068838	230830_AT, 232267_AT, 243243_AT, 239647_AT, 244276_AT, 204987_AT, 206130_S_AT, 209220_AT	41	1247	16650	2.279617423279285	1.0	0.4292813565492616	73.0008626028512
GOTERM_BP_FAT	GO:0042493~response to drug	4	9.090909090909092	0.07545091505458651	204450_X_AT, 219465_AT, 206651_S_AT, 207300_S_AT, 219466_S_AT, 217073_X_AT	41	411	16650	3.9522876980594623	1.0	0.4282670169668811	73.04907399559852
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	8	18.181818181818183	0.07551675467343526	205892_S_AT, 205216_S_AT, 232267_AT, 204416_X_AT, 204450_X_AT, 205476_AT, 219465_AT, 244276_AT, 231693_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	1559	16650	2.083887420015958	1.0	0.427114873528196	73.08113322719635
GOTERM_BP_FAT	GO:0055090~acylglycerol homeostasis	2	4.545454545454546	0.07637684352454124	230914_AT, 204450_X_AT, 217073_X_AT	41	33	16650	24.611973392461195	1.0	0.4294450938762804	73.49665571305546
GOTERM_BP_FAT	GO:0044058~regulation of digestive system process	2	4.545454545454546	0.07637684352454124	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	33	16650	24.611973392461195	1.0	0.4294450938762804	73.49665571305546
GOTERM_BP_FAT	GO:0070328~triglyceride homeostasis	2	4.545454545454546	0.07637684352454124	230914_AT, 204450_X_AT, 217073_X_AT	41	33	16650	24.611973392461195	1.0	0.4294450938762804	73.49665571305546
GOTERM_BP_FAT	GO:0042304~regulation of fatty acid biosynthetic process	2	4.545454545454546	0.07860016459649187	204416_X_AT, 204450_X_AT, 213553_X_AT, 217073_X_AT	41	34	16650	23.88809182209469	1.0	0.43762511622221556	74.54301029892011
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	4	9.090909090909092	0.07936714437578124	205506_AT, 229292_AT, 228912_AT, 205476_AT, 207300_S_AT	41	420	16650	3.867595818815331	1.0	0.43946170290223896	74.89487031391631
GOTERM_BP_FAT	GO:0051046~regulation of secretion	5	11.363636363636363	0.08020129433996517	230914_AT, 204450_X_AT, 219465_AT, 206651_S_AT, 205649_S_AT, 219466_S_AT, 217073_X_AT, 205650_S_AT	41	683	16650	2.972895761168446	1.0	0.4415630863647355	75.2723523857488
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	4	9.090909090909092	0.08024953624107617	205506_AT, 229292_AT, 228912_AT, 205476_AT, 207300_S_AT	41	422	16650	3.849265980811467	1.0	0.4403316802677536	75.29401947258904
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	5	11.363636363636363	0.0808735095983765	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 205476_AT, 207300_S_AT	41	685	16650	2.9642157735445966	1.0	0.44152940453511036	75.5726635860606
GOTERM_BP_FAT	GO:0010470~regulation of gastrulation	2	4.545454545454546	0.08303116337320544	230914_AT, 204450_X_AT, 217073_X_AT	41	36	16650	22.5609756097561	1.0	0.4490845294012792	76.51359088363998
GOTERM_BP_FAT	GO:0007162~negative regulation of cell adhesion	3	6.8181818181818175	0.09705918052665911	229292_AT, 204450_X_AT, 206054_AT, 217073_X_AT	41	219	16650	5.56298028733712	1.0	0.5029929983721637	81.84837522499802
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	5	11.363636363636363	0.09896914442360277	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 205476_AT, 207300_S_AT	41	736	16650	2.758814952279957	1.0	0.5086320826802837	82.47954152769258
